sample_id,taxid,name,lvl_type,rank,reads_all,reads_lvl,relative_abundance_all,relative_abundance_lvl
SAMP_032,1079,Taxon_1079,C,class,634.0,521.0,0.6436548223350254,0.5289340101522843
SAMP_032,1080,Taxon_1080,O,order,185.0,76.0,0.18781725888324874,0.07715736040609138
SAMP_032,1081,Taxon_1081,F,family,483.0,427.0,0.4903553299492386,0.433502538071066
SAMP_032,1082,Taxon_1082,G,genus,679.0,480.0,0.6893401015228426,0.4873096446700508
SAMP_032,1083,Taxon_1083,S,species,50.0,25.0,0.050761421319796954,0.025380710659898477
SAMP_032,1084,Taxon_1084,D,D,890.0,547.0,0.9035532994923858,0.5553299492385787
SAMP_032,1085,Taxon_1085,P,phylum,4.0,0.0,0.0040609137055837565,0.0
SAMP_032,1086,Taxon_1086,C,class,588.0,456.0,0.5969543147208122,0.46294416243654823
SAMP_032,1089,Taxon_1089,G,genus,256.0,155.0,0.2598984771573604,0.15736040609137056
SAMP_032,1090,Taxon_1090,S,species,204.0,156.0,0.20710659898477157,0.15837563451776648
SAMP_032,1093,Taxon_1093,C,class,10.0,3.0,0.01015228426395939,0.003045685279187817
SAMP_032,1096,Taxon_1096,G,genus,408.0,119.0,0.41421319796954315,0.12081218274111676
SAMP_032,1097,Taxon_1097,S,species,935.0,762.0,0.949238578680203,0.7736040609137056
SAMP_032,1098,Taxon_1098,D,D,31.0,16.0,0.03147208121827411,0.016243654822335026
SAMP_033,1000,Taxon_1000,D,D,802.0,90.0,0.845100105374078,0.09483667017913593
SAMP_033,1002,Taxon_1002,C,class,127.0,31.0,0.13382507903055849,0.032665964172813484
SAMP_033,1005,Taxon_1005,G,genus,393.0,342.0,0.41412012644889357,0.36037934668071653
SAMP_033,1007,Taxon_1007,D,D,654.0,393.0,0.6891464699683878,0.41412012644889357
SAMP_033,1008,Taxon_1008,P,phylum,394.0,151.0,0.41517386722866173,0.15911485774499473
SAMP_033,1009,Taxon_1009,C,class,110.0,39.0,0.11591148577449947,0.0410958904109589
SAMP_033,1010,Taxon_1010,O,order,89.0,10.0,0.09378292939936776,0.01053740779768177
SAMP_033,1011,Taxon_1011,F,family,762.0,381.0,0.8029504741833509,0.40147523709167543
SAMP_033,1013,Taxon_1013,S,species,332.0,75.0,0.3498419388830348,0.07903055848261328
SAMP_033,1014,Taxon_1014,D,D,223.0,158.0,0.23498419388830347,0.16649104320337196
SAMP_033,1015,Taxon_1015,P,phylum,100.0,49.0,0.1053740779768177,0.051633298208640675
SAMP_033,1023,Taxon_1023,C,class,815.0,182.0,0.8587987355110642,0.1917808219178082
SAMP_033,1030,Taxon_1030,C,class,394.0,66.0,0.41517386722866173,0.06954689146469968
SAMP_033,1031,Taxon_1031,O,order,43.0,30.0,0.045310853530031614,0.03161222339304531
SAMP_033,1032,Taxon_1032,F,family,882.0,309.0,0.9293993677555321,0.3256059009483667
SAMP_033,1042,Taxon_1042,D,D,447.0,235.0,0.47102212855637515,0.2476290832455216
SAMP_033,1044,Taxon_1044,C,class,886.0,502.0,0.9336143308746049,0.5289778714436248
SAMP_033,1045,Taxon_1045,O,order,473.0,70.0,0.49841938883034775,0.0737618545837724
SAMP_033,1049,Taxon_1049,D,D,705.0,446.0,0.7428872497365648,0.46996838777660693
SAMP_033,1050,Taxon_1050,P,phylum,34.0,11.0,0.03582718651211802,0.011591148577449948
SAMP_033,1051,Taxon_1051,C,class,466.0,155.0,0.4910432033719705,0.16332982086406744
SAMP_033,1052,Taxon_1052,O,order,901.0,665.0,0.9494204425711275,0.7007376185458377
SAMP_033,1053,Taxon_1053,F,family,274.0,199.0,0.28872497365648053,0.20969441517386722
SAMP_033,1054,Taxon_1054,G,genus,186.0,71.0,0.19599578503688092,0.07481559536354057
SAMP_033,1055,Taxon_1055,S,species,948.0,321.0,0.9989462592202318,0.3382507903055848
SAMP_033,1056,Taxon_1056,D,D,242.0,132.0,0.25500526870389884,0.13909378292939936
SAMP_033,1057,Taxon_1057,P,phylum,263.0,28.0,0.27713382507903056,0.029504741833508957
SAMP_033,1059,Taxon_1059,O,order,521.0,104.0,0.5489989462592202,0.1095890410958904
SAMP_033,1062,Taxon_1062,S,species,540.0,482.0,0.5690200210748156,0.5079030558482613
SAMP_033,1066,Taxon_1066,O,order,209.0,103.0,0.220231822971549,0.10853530031612224
SAMP_033,1069,Taxon_1069,S,species,539.0,243.0,0.5679662802950474,0.256059009483667
SAMP_033,1070,Taxon_1070,D,D,25.0,22.0,0.026343519494204427,0.023182297154899896
SAMP_033,1071,Taxon_1071,P,phylum,265.0,115.0,0.2792413066385669,0.12118018967334036
SAMP_033,1073,Taxon_1073,O,order,515.0,94.0,0.5426765015806112,0.09905163329820864
SAMP_033,1075,Taxon_1075,G,genus,321.0,93.0,0.3382507903055848,0.09799789251844046
SAMP_033,1077,Taxon_1077,D,D,134.0,97.0,0.14120126448893572,0.10221285563751317
SAMP_033,1078,Taxon_1078,P,phylum,54.0,41.0,0.05690200210748156,0.04320337197049526
SAMP_033,1080,Taxon_1080,O,order,542.0,415.0,0.571127502634352,0.43730242360379346
SAMP_033,1081,Taxon_1081,F,family,585.0,152.0,0.6164383561643836,0.1601685985247629
SAMP_033,1082,Taxon_1082,G,genus,530.0,244.0,0.5584826132771338,0.2571127502634352
SAMP_033,1086,Taxon_1086,C,class,146.0,40.0,0.15384615384615385,0.04214963119072708
SAMP_033,1087,Taxon_1087,O,order,484.0,86.0,0.5100105374077977,0.09062170706006323
SAMP_033,1090,Taxon_1090,S,species,268.0,59.0,0.28240252897787144,0.06217070600632244
SAMP_033,1091,Taxon_1091,D,D,332.0,243.0,0.3498419388830348,0.256059009483667
SAMP_033,1092,Taxon_1092,P,phylum,554.0,460.0,0.58377239199157,0.48472075869336145
SAMP_033,1094,Taxon_1094,O,order,943.0,710.0,0.9936775553213909,0.7481559536354057
SAMP_033,1096,Taxon_1096,G,genus,400.0,340.0,0.4214963119072708,0.3582718651211802
SAMP_033,1097,Taxon_1097,S,species,949.0,788.0,1.0,0.8303477344573235
SAMP_033,1098,Taxon_1098,D,D,305.0,163.0,0.321390937829294,0.17175974710221287
SAMP_033,1099,Taxon_1099,P,phylum,27.0,10.0,0.02845100105374078,0.01053740779768177
SAMP_034,1000,Taxon_1000,D,D,375.0,210.0,0.38109756097560976,0.21341463414634146
SAMP_034,1002,Taxon_1002,C,class,389.0,236.0,0.3953252032520325,0.23983739837398374
SAMP_034,1005,Taxon_1005,G,genus,398.0,176.0,0.40447154471544716,0.17886178861788618
SAMP_034,1006,Taxon_1006,S,species,259.0,113.0,0.2632113821138211,0.11483739837398374
SAMP_034,1008,Taxon_1008,P,phylum,319.0,201.0,0.3241869918699187,0.20426829268292682
SAMP_034,1009,Taxon_1009,C,class,195.0,95.0,0.19817073170731708,0.09654471544715447
SAMP_034,1013,Taxon_1013,S,species,606.0,510.0,0.6158536585365854,0.5182926829268293
SAMP_034,1014,Taxon_1014,D,D,567.0,196.0,0.5762195121951219,0.1991869918699187
SAMP_034,1015,Taxon_1015,P,phylum,543.0,102.0,0.551829268292683,0.10365853658536585
SAMP_034,1019,Taxon_1019,G,genus,702.0,271.0,0.7134146341463414,0.27540650406504064
SAMP_034,1021,Taxon_1021,D,D,199.0,133.0,0.20223577235772358,0.13516260162601626
SAMP_034,1022,Taxon_1022,P,phylum,845.0,284.0,0.858739837398374,0.2886178861788618
SAMP_034,1024,Taxon_1024,O,order,598.0,511.0,0.6077235772357723,0.5193089430894309
SAMP_034,1031,Taxon_1031,O,order,637.0,537.0,0.6473577235772358,0.5457317073170732
SAMP_034,1032,Taxon_1032,F,family,762.0,298.0,0.774390243902439,0.30284552845528456
SAMP_034,1036,Taxon_1036,P,phylum,370.0,68.0,0.37601626016260165,0.06910569105691057
SAMP_034,1037,Taxon_1037,C,class,559.0,351.0,0.568089430894309,0.3567073170731707
SAMP_034,1038,Taxon_1038,O,order,890.0,684.0,0.9044715447154471,0.6951219512195121
SAMP_034,1042,Taxon_1042,D,D,647.0,547.0,0.657520325203252,0.5558943089430894
SAMP_034,1043,Taxon_1043,P,phylum,139.0,92.0,0.14126016260162602,0.09349593495934959
SAMP_034,1046,Taxon_1046,F,family,281.0,196.0,0.2855691056910569,0.1991869918699187
SAMP_034,1048,Taxon_1048,S,species,257.0,176.0,0.2611788617886179,0.17886178861788618
SAMP_034,1053,Taxon_1053,F,family,133.0,53.0,0.13516260162601626,0.05386178861788618
SAMP_034,1058,Taxon_1058,C,class,94.0,18.0,0.09552845528455285,0.018292682926829267
SAMP_034,1061,Taxon_1061,G,genus,572.0,429.0,0.5813008130081301,0.43597560975609756
SAMP_034,1063,Taxon_1063,D,D,779.0,558.0,0.7916666666666666,0.5670731707317073
SAMP_034,1064,Taxon_1064,P,phylum,240.0,124.0,0.24390243902439024,0.12601626016260162
SAMP_034,1065,Taxon_1065,C,class,12.0,2.0,0.012195121951219513,0.0020325203252032522
SAMP_034,1070,Taxon_1070,D,D,94.0,69.0,0.09552845528455285,0.0701219512195122
SAMP_034,1071,Taxon_1071,P,phylum,826.0,368.0,0.8394308943089431,0.37398373983739835
SAMP_034,1072,Taxon_1072,C,class,292.0,144.0,0.2967479674796748,0.14634146341463414
SAMP_034,1075,Taxon_1075,G,genus,504.0,374.0,0.5121951219512195,0.3800813008130081
SAMP_034,1078,Taxon_1078,P,phylum,761.0,455.0,0.7733739837398373,0.46239837398373984
SAMP_034,1082,Taxon_1082,G,genus,984.0,531.0,1.0,0.5396341463414634
SAMP_034,1085,Taxon_1085,P,phylum,827.0,365.0,0.8404471544715447,0.3709349593495935
SAMP_034,1087,Taxon_1087,O,order,907.0,787.0,0.9217479674796748,0.7997967479674797
SAMP_034,1091,Taxon_1091,D,D,225.0,146.0,0.22865853658536586,0.1483739837398374
SAMP_034,1092,Taxon_1092,P,phylum,901.0,767.0,0.915650406504065,0.7794715447154471
SAMP_034,1093,Taxon_1093,C,class,574.0,172.0,0.5833333333333334,0.17479674796747968
SAMP_034,1094,Taxon_1094,O,order,293.0,154.0,0.29776422764227645,0.1565040650406504
SAMP_034,1095,Taxon_1095,F,family,895.0,583.0,0.9095528455284553,0.592479674796748
SAMP_034,1097,Taxon_1097,S,species,253.0,76.0,0.2571138211382114,0.07723577235772358
SAMP_034,1099,Taxon_1099,P,phylum,39.0,28.0,0.039634146341463415,0.028455284552845527
SAMP_035,1000,Taxon_1000,D,D,694.0,328.0,0.6946946946946947,0.3283283283283283
SAMP_035,1003,Taxon_1003,O,order,284.0,248.0,0.28428428428428426,0.24824824824824826
SAMP_035,1006,Taxon_1006,S,species,359.0,163.0,0.35935935935935936,0.16316316316316315
SAMP_035,1007,Taxon_1007,D,D,59.0,37.0,0.05905905905905906,0.037037037037037035
SAMP_035,1010,Taxon_1010,O,order,873.0,465.0,0.8738738738738738,0.46546546546546547
SAMP_035,1012,Taxon_1012,G,genus,969.0,117.0,0.96996996996997,0.11711711711711711
SAMP_035,1014,Taxon_1014,D,D,532.0,163.0,0.5325325325325325,0.16316316316316315
SAMP_035,1017,Taxon_1017,O,order,898.0,218.0,0.8988988988988988,0.2182182182182182
SAMP_035,1018,Taxon_1018,F,family,999.0,711.0,1.0,0.7117117117117117
SAMP_035,1021,Taxon_1021,D,D,872.0,364.0,0.8728728728728729,0.36436436436436437
SAMP_035,1022,Taxon_1022,P,phylum,228.0,71.0,0.22822822822822822,0.07107107107107107
SAMP_035,1025,Taxon_1025,F,family,833.0,453.0,0.8338338338338338,0.45345345345345345
SAMP_035,1028,Taxon_1028,D,D,937.0,463.0,0.9379379379379379,0.46346346346346345
SAMP_035,1029,Taxon_1029,P,phylum,235.0,171.0,0.23523523523523523,0.17117117117117117
SAMP_035,1030,Taxon_1030,C,class,161.0,138.0,0.16116116116116116,0.13813813813813813
SAMP_035,1034,Taxon_1034,S,species,67.0,33.0,0.06706706706706707,0.03303303303303303
SAMP_035,1035,Taxon_1035,D,D,172.0,153.0,0.17217217217217218,0.15315315315315314
SAMP_035,1037,Taxon_1037,C,class,636.0,101.0,0.6366366366366366,0.1011011011011011
SAMP_035,1040,Taxon_1040,G,genus,260.0,63.0,0.2602602602602603,0.06306306306306306
SAMP_035,1041,Taxon_1041,S,species,216.0,177.0,0.21621621621621623,0.17717717717717718
SAMP_035,1042,Taxon_1042,D,D,816.0,303.0,0.8168168168168168,0.3033033033033033
SAMP_035,1043,Taxon_1043,P,phylum,123.0,49.0,0.12312312312312312,0.04904904904904905
SAMP_035,1045,Taxon_1045,O,order,161.0,84.0,0.16116116116116116,0.08408408408408409
SAMP_035,1046,Taxon_1046,F,family,200.0,42.0,0.2002002002002002,0.042042042042042045
SAMP_035,1048,Taxon_1048,S,species,401.0,271.0,0.4014014014014014,0.27127127127127126
SAMP_035,1050,Taxon_1050,P,phylum,274.0,156.0,0.27427427427427425,0.15615615615615616
SAMP_035,1051,Taxon_1051,C,class,205.0,134.0,0.20520520520520522,0.13413413413413414
SAMP_035,1052,Taxon_1052,O,order,39.0,14.0,0.03903903903903904,0.014014014014014014
SAMP_035,1053,Taxon_1053,F,family,272.0,178.0,0.2722722722722723,0.1781781781781782
SAMP_035,1056,Taxon_1056,D,D,92.0,37.0,0.0920920920920921,0.037037037037037035
SAMP_035,1057,Taxon_1057,P,phylum,41.0,12.0,0.04104104104104104,0.012012012012012012
SAMP_035,1058,Taxon_1058,C,class,464.0,270.0,0.4644644644644645,0.2702702702702703
SAMP_035,1059,Taxon_1059,O,order,378.0,303.0,0.3783783783783784,0.3033033033033033
SAMP_035,1060,Taxon_1060,F,family,106.0,38.0,0.1061061061061061,0.03803803803803804
SAMP_035,1063,Taxon_1063,D,D,364.0,199.0,0.36436436436436437,0.1991991991991992
SAMP_035,1066,Taxon_1066,O,order,646.0,217.0,0.6466466466466466,0.2172172172172172
SAMP_035,1069,Taxon_1069,S,species,539.0,306.0,0.5395395395395396,0.3063063063063063
SAMP_035,1071,Taxon_1071,P,phylum,490.0,337.0,0.4904904904904905,0.33733733733733734
SAMP_035,1072,Taxon_1072,C,class,272.0,68.0,0.2722722722722723,0.06806806806806807
SAMP_035,1074,Taxon_1074,F,family,19.0,10.0,0.01901901901901902,0.01001001001001001
SAMP_035,1075,Taxon_1075,G,genus,2.0,1.0,0.002002002002002002,0.001001001001001001
SAMP_035,1076,Taxon_1076,S,species,420.0,58.0,0.42042042042042044,0.05805805805805806
SAMP_035,1081,Taxon_1081,F,family,135.0,79.0,0.13513513513513514,0.07907907907907907
SAMP_035,1082,Taxon_1082,G,genus,908.0,412.0,0.908908908908909,0.4124124124124124
SAMP_035,1085,Taxon_1085,P,phylum,192.0,31.0,0.1921921921921922,0.031031031031031032
SAMP_035,1086,Taxon_1086,C,class,584.0,421.0,0.5845845845845846,0.4214214214214214
SAMP_035,1090,Taxon_1090,S,species,665.0,557.0,0.6656656656656657,0.5575575575575575
SAMP_036,1000,Taxon_1000,D,D,492.0,77.0,0.49298597194388777,0.07715430861723446
SAMP_036,1001,Taxon_1001,P,phylum,649.0,100.0,0.6503006012024048,0.10020040080160321
SAMP_036,1002,Taxon_1002,C,class,753.0,202.0,0.7545090180360722,0.20240480961923848
SAMP_036,1004,Taxon_1004,F,family,212.0,154.0,0.2124248496993988,0.15430861723446893
SAMP_036,1006,Taxon_1006,S,species,765.0,103.0,0.7665330661322646,0.10320641282565131
SAMP_036,1009,Taxon_1009,C,class,598.0,275.0,0.5991983967935872,0.2755511022044088
SAMP_036,1010,Taxon_1010,O,order,696.0,530.0,0.6973947895791583,0.531062124248497
SAMP_036,1013,Taxon_1013,S,species,213.0,78.0,0.21342685370741482,0.0781563126252505
SAMP_036,1014,Taxon_1014,D,D,358.0,124.0,0.3587174348697395,0.12424849699398798
SAMP_036,1015,Taxon_1015,P,phylum,248.0,209.0,0.24849699398797595,0.2094188376753507
SAMP_036,1016,Taxon_1016,C,class,637.0,190.0,0.6382765531062125,0.1903807615230461
SAMP_036,1019,Taxon_1019,G,genus,880.0,445.0,0.8817635270541082,0.44589178356713427
SAMP_036,1021,Taxon_1021,D,D,87.0,70.0,0.0871743486973948,0.07014028056112225
SAMP_036,1023,Taxon_1023,C,class,175.0,99.0,0.17535070140280562,0.09919839679358718
SAMP_036,1024,Taxon_1024,O,order,722.0,215.0,0.7234468937875751,0.2154308617234469
SAMP_036,1025,Taxon_1025,F,family,425.0,267.0,0.4258517034068136,0.26753507014028055
SAMP_036,1026,Taxon_1026,G,genus,770.0,514.0,0.7715430861723447,0.5150300601202404
SAMP_036,1029,Taxon_1029,P,phylum,923.0,714.0,0.9248496993987976,0.7154308617234469
SAMP_036,1031,Taxon_1031,O,order,80.0,27.0,0.08016032064128256,0.027054108216432865
SAMP_036,1033,Taxon_1033,G,genus,137.0,30.0,0.1372745490981964,0.03006012024048096
SAMP_036,1034,Taxon_1034,S,species,432.0,114.0,0.43286573146292584,0.11422845691382766
SAMP_036,1035,Taxon_1035,D,D,469.0,304.0,0.46993987975951906,0.3046092184368738
SAMP_036,1038,Taxon_1038,O,order,880.0,199.0,0.8817635270541082,0.19939879759519039
SAMP_036,1039,Taxon_1039,F,family,916.0,276.0,0.9178356713426854,0.27655310621242485
SAMP_036,1040,Taxon_1040,G,genus,867.0,195.0,0.8687374749498998,0.19539078156312625
SAMP_036,1043,Taxon_1043,P,phylum,229.0,84.0,0.22945891783567135,0.0841683366733467
SAMP_036,1044,Taxon_1044,C,class,459.0,51.0,0.45991983967935873,0.05110220440881764
SAMP_036,1046,Taxon_1046,F,family,309.0,135.0,0.3096192384769539,0.13527054108216433
SAMP_036,1047,Taxon_1047,G,genus,952.0,147.0,0.9539078156312625,0.14729458917835672
SAMP_036,1048,Taxon_1048,S,species,19.0,9.0,0.01903807615230461,0.009018036072144289
SAMP_036,1049,Taxon_1049,D,D,880.0,408.0,0.8817635270541082,0.4088176352705411
SAMP_036,1052,Taxon_1052,O,order,540.0,246.0,0.5410821643286573,0.24649298597194388
SAMP_036,1054,Taxon_1054,G,genus,476.0,324.0,0.47695390781563124,0.3246492985971944
SAMP_036,1058,Taxon_1058,C,class,15.0,2.0,0.01503006012024048,0.002004008016032064
SAMP_036,1059,Taxon_1059,O,order,605.0,87.0,0.6062124248496994,0.0871743486973948
SAMP_036,1060,Taxon_1060,F,family,357.0,89.0,0.35771543086172347,0.08917835671342686
SAMP_036,1062,Taxon_1062,S,species,812.0,418.0,0.8136272545090181,0.4188376753507014
SAMP_036,1067,Taxon_1067,F,family,481.0,366.0,0.4819639278557114,0.3667334669338677
SAMP_036,1068,Taxon_1068,G,genus,894.0,105.0,0.8957915831663327,0.10521042084168336
SAMP_036,1069,Taxon_1069,S,species,543.0,160.0,0.5440881763527055,0.16032064128256512
SAMP_036,1071,Taxon_1071,P,phylum,268.0,211.0,0.2685370741482966,0.21142284569138275
SAMP_036,1073,Taxon_1073,O,order,24.0,10.0,0.02404809619238477,0.01002004008016032
SAMP_036,1074,Taxon_1074,F,family,980.0,450.0,0.9819639278557114,0.45090180360721444
SAMP_036,1076,Taxon_1076,S,species,570.0,444.0,0.5711422845691383,0.44488977955911824
SAMP_036,1077,Taxon_1077,D,D,724.0,481.0,0.7254509018036072,0.4819639278557114
SAMP_036,1079,Taxon_1079,C,class,825.0,191.0,0.8266533066132264,0.19138276553106212
SAMP_036,1080,Taxon_1080,O,order,275.0,230.0,0.2755511022044088,0.23046092184368738
SAMP_036,1081,Taxon_1081,F,family,929.0,407.0,0.9308617234468938,0.40781563126252507
SAMP_036,1082,Taxon_1082,G,genus,388.0,125.0,0.38877755511022044,0.125250501002004
SAMP_036,1085,Taxon_1085,P,phylum,998.0,408.0,1.0,0.4088176352705411
SAMP_036,1086,Taxon_1086,C,class,426.0,234.0,0.42685370741482964,0.23446893787575152
SAMP_036,1087,Taxon_1087,O,order,56.0,41.0,0.056112224448897796,0.041082164328657314
SAMP_036,1089,Taxon_1089,G,genus,970.0,278.0,0.9719438877755511,0.2785571142284569
SAMP_036,1090,Taxon_1090,S,species,565.0,506.0,0.5661322645290581,0.5070140280561122
SAMP_036,1093,Taxon_1093,C,class,940.0,611.0,0.9418837675350702,0.6122244488977956
SAMP_036,1094,Taxon_1094,O,order,341.0,114.0,0.34168336673346694,0.11422845691382766
SAMP_036,1095,Taxon_1095,F,family,804.0,667.0,0.8056112224448898,0.6683366733466933
SAMP_036,1096,Taxon_1096,G,genus,851.0,272.0,0.8527054108216433,0.2725450901803607
SAMP_037,1000,Taxon_1000,D,D,935.0,152.0,0.949238578680203,0.15431472081218275
SAMP_037,1001,Taxon_1001,P,phylum,177.0,125.0,0.17969543147208122,0.12690355329949238
SAMP_037,1003,Taxon_1003,O,order,279.0,36.0,0.283248730964467,0.03654822335025381
SAMP_037,1005,Taxon_1005,G,genus,16.0,10.0,0.016243654822335026,0.01015228426395939
SAMP_037,1008,Taxon_1008,P,phylum,961.0,347.0,0.9756345177664975,0.3522842639593909
SAMP_037,1009,Taxon_1009,C,class,683.0,142.0,0.6934010152284263,0.14416243654822336
SAMP_037,1010,Taxon_1010,O,order,918.0,265.0,0.9319796954314721,0.26903553299492383
SAMP_037,1011,Taxon_1011,F,family,773.0,557.0,0.7847715736040609,0.5654822335025381
SAMP_037,1019,Taxon_1019,G,genus,774.0,87.0,0.7857868020304568,0.0883248730964467
SAMP_037,1020,Taxon_1020,S,species,220.0,67.0,0.2233502538071066,0.06802030456852792
SAMP_037,1021,Taxon_1021,D,D,52.0,32.0,0.05279187817258883,0.03248730964467005
SAMP_037,1023,Taxon_1023,C,class,790.0,131.0,0.8020304568527918,0.132994923857868
SAMP_037,1024,Taxon_1024,O,order,352.0,117.0,0.35736040609137054,0.11878172588832488
SAMP_037,1025,Taxon_1025,F,family,391.0,313.0,0.39695431472081216,0.3177664974619289
SAMP_037,1026,Taxon_1026,G,genus,75.0,53.0,0.07614213197969544,0.05380710659898477
SAMP_037,1028,Taxon_1028,D,D,687.0,344.0,0.6974619289340102,0.349238578680203
SAMP_037,1031,Taxon_1031,O,order,116.0,78.0,0.11776649746192894,0.07918781725888324
SAMP_037,1034,Taxon_1034,S,species,174.0,155.0,0.1766497461928934,0.15736040609137056
SAMP_037,1035,Taxon_1035,D,D,745.0,658.0,0.7563451776649747,0.6680203045685279
SAMP_037,1036,Taxon_1036,P,phylum,948.0,763.0,0.9624365482233502,0.7746192893401015
SAMP_037,1039,Taxon_1039,F,family,450.0,176.0,0.45685279187817257,0.17868020304568527
SAMP_037,1040,Taxon_1040,G,genus,833.0,91.0,0.8456852791878172,0.09238578680203045
SAMP_037,1041,Taxon_1041,S,species,517.0,154.0,0.5248730964467005,0.15634517766497463
SAMP_037,1043,Taxon_1043,P,phylum,72.0,41.0,0.07309644670050762,0.0416243654822335
SAMP_037,1045,Taxon_1045,O,order,35.0,4.0,0.03553299492385787,0.0040609137055837565
SAMP_037,1049,Taxon_1049,D,D,727.0,141.0,0.7380710659898477,0.1431472081218274
SAMP_037,1051,Taxon_1051,C,class,496.0,361.0,0.5035532994923858,0.366497461928934
SAMP_037,1052,Taxon_1052,O,order,205.0,87.0,0.20812182741116753,0.0883248730964467
SAMP_037,1056,Taxon_1056,D,D,90.0,67.0,0.09137055837563451,0.06802030456852792
SAMP_037,1062,Taxon_1062,S,species,850.0,443.0,0.8629441624365483,0.449746192893401
SAMP_037,1066,Taxon_1066,O,order,506.0,402.0,0.5137055837563452,0.40812182741116754
SAMP_037,1067,Taxon_1067,F,family,793.0,385.0,0.8050761421319796,0.39086294416243655
SAMP_037,1068,Taxon_1068,G,genus,469.0,172.0,0.4761421319796954,0.1746192893401015
SAMP_037,1071,Taxon_1071,P,phylum,375.0,147.0,0.38071065989847713,0.14923857868020304
SAMP_037,1075,Taxon_1075,G,genus,413.0,281.0,0.41928934010152286,0.28527918781725886
SAMP_037,1077,Taxon_1077,D,D,70.0,25.0,0.07106598984771574,0.025380710659898477
SAMP_037,1079,Taxon_1079,C,class,561.0,185.0,0.5695431472081218,0.18781725888324874
SAMP_037,1080,Taxon_1080,O,order,606.0,433.0,0.6152284263959391,0.43959390862944164
SAMP_037,1082,Taxon_1082,G,genus,396.0,265.0,0.4020304568527919,0.26903553299492383
SAMP_037,1083,Taxon_1083,S,species,336.0,189.0,0.3411167512690355,0.1918781725888325
SAMP_037,1087,Taxon_1087,O,order,275.0,119.0,0.27918781725888325,0.12081218274111676
SAMP_037,1088,Taxon_1088,F,family,891.0,644.0,0.9045685279187817,0.6538071065989848
